xx,xx,Isi_Tweet,xx,xx,xx xx,Source,Topic,Sentimen,xx
,,sewenang-wenang,,,,dictionary,vocabulary,-1,
,,seyogyanya,,,,dictionary,vocabulary,-1,
,,sia-sia,,,,dictionary,vocabulary,-1,
,,sial,,,,dictionary,vocabulary,-1,
,,sialan,,,,dictionary,vocabulary,-1,
,,siksa,,,,dictionary,vocabulary,-1,
,,siksaan,,,,dictionary,vocabulary,-1,
,,sikut-menyikut,,,,dictionary,vocabulary,-1,
,,sikut-sikutan,,,,dictionary,vocabulary,-1,
,,silang segketa,,,,dictionary,vocabulary,-1,
,,siluman,,,,dictionary,vocabulary,-1,
,,simpang siur,,,,dictionary,vocabulary,-1,
,,sindikat,,,,dictionary,vocabulary,-1,
,,sindir,,,,dictionary,vocabulary,-1,
,,sindir-menyindir,,,,dictionary,vocabulary,-1,
,,sindiran,,,,dictionary,vocabulary,-1,
,,sinis,,,,dictionary,vocabulary,-1,
,,sinisme,,,,dictionary,vocabulary,-1,
,,sinting,,,,dictionary,vocabulary,-1,
,,sinyalir,,,,dictionary,vocabulary,-1,
,,sirik,,,,dictionary,vocabulary,-1,
,,sirikan,,,,dictionary,vocabulary,-1,
,,sita,,,,dictionary,vocabulary,-1,
,,sitaan,,,,dictionary,vocabulary,-1,
,,siwer,,,,dictionary,vocabulary,-1,
,,skandal,,,,dictionary,vocabulary,-1,
,,skeptis,,,,dictionary,vocabulary,-1,
,,skors,,,,dictionary,vocabulary,-1,
,,slebor,,,,dictionary,vocabulary,-1,
,,soak,,,,dictionary,vocabulary,-1,
,,sodomi,,,,dictionary,vocabulary,-1,
,,sogok,,,,dictionary,vocabulary,-1,
,,sogokan,,,,dictionary,vocabulary,-1,
,,somasi,,,,dictionary,vocabulary,-1,
,,sombong,,,,dictionary,vocabulary,-1,
,,songong,,,,dictionary,vocabulary,-1,
,,sontoloyo,,,,dictionary,vocabulary,-1,
,,spekulan,,,,dictionary,vocabulary,-1,
,,spekulasi,,,,dictionary,vocabulary,-1,
,,stagnan,,,,dictionary,vocabulary,-1,
,,stagnasi,,,,dictionary,vocabulary,-1,
,,statis,,,,dictionary,vocabulary,-1,
,,stres,,,,dictionary,vocabulary,-1,
,,striptis,,,,dictionary,vocabulary,-1,
,,stroke,,,,dictionary,vocabulary,-1,
,,suap,,,,dictionary,vocabulary,-1,
,,subjektif,,,,dictionary,vocabulary,-1,
,,subyektif,,,,dictionary,vocabulary,-1,
,,sudah padat,,,,dictionary,vocabulary,-1,
,,sudah penuh,,,,dictionary,vocabulary,-1,
,,suka-suka,,,,dictionary,vocabulary,-1,
,,sukar,,,,dictionary,vocabulary,-1,
,,sukarnya,,,,dictionary,vocabulary,-1,
,,sulit,,,,dictionary,vocabulary,-1,
,,sulitnya,,,,dictionary,vocabulary,-1,
,,sumpah serapah,,,,dictionary,vocabulary,-1,
,,sumpek,,,,dictionary,vocabulary,-1,
,,sundal,,,,dictionary,vocabulary,-1,
,,suram,,,,dictionary,vocabulary,-1,
,,surat kaleng,,,,dictionary,vocabulary,-1,
,,susah,,,,dictionary,vocabulary,-1,
,,susah hati,,,,dictionary,vocabulary,-1,
,,susahnya,,,,dictionary,vocabulary,-1,
,,susuk,,,,dictionary,vocabulary,-1,
,,suudon,,,,dictionary,vocabulary,-1,
,,suudzan,,,,dictionary,vocabulary,-1,
,,suudzon,,,,dictionary,vocabulary,-1,
,,suuzan,,,,dictionary,vocabulary,-1,
,,syahwat,,,,dictionary,vocabulary,-1,
,,syirik,,,,dictionary,vocabulary,-1,
,,syok,,,,dictionary,vocabulary,-1,
,,syubhat,,,,dictionary,vocabulary,-1,
,,syur,,,,dictionary,vocabulary,-1,
,,tabok,,,,dictionary,vocabulary,-1,
,,tabrakan,,,,dictionary,vocabulary,-1,
,,tabu,,,,dictionary,vocabulary,-1,
,,tagih,,,,dictionary,vocabulary,-1,
,,tagihan,,,,dictionary,vocabulary,-1,
,,tahanan,,,,dictionary,vocabulary,-1,
,,tahi,,,,dictionary,vocabulary,-1,
,,tak berkesudahan,,,,dictionary,vocabulary,-1,
,,tak punya biaya,,,,dictionary,vocabulary,-1,
,,takabur,,,,dictionary,vocabulary,-1,
,,takhayul,,,,dictionary,vocabulary,-1,
,,takut,,,,dictionary,vocabulary,-1,
,,tamak,,,,dictionary,vocabulary,-1,
,,tampar,,,,dictionary,vocabulary,-1,
,,tamparan,,,,dictionary,vocabulary,-1,
,,tandus,,,,dictionary,vocabulary,-1,
,,tanggung,,,,dictionary,vocabulary,-1,
,,tangis,,,,dictionary,vocabulary,-1,
,,tangisan,,,,dictionary,vocabulary,-1,
,,taruhan,,,,dictionary,vocabulary,-1,
,,tawan,,,,dictionary,vocabulary,-1,
,,tawanan,,,,dictionary,vocabulary,-1,
,,tawuran,,,,dictionary,vocabulary,-1,
,,tedeng aling-aling,,,,dictionary,vocabulary,-1,
,,tega,,,,dictionary,vocabulary,-1,
,,tegaan,,,,dictionary,vocabulary,-1,
,,tekanan,,,,dictionary,vocabulary,-1,
,,telantar,,,,dictionary,vocabulary,-1,
,,telantarkan,,,,dictionary,vocabulary,-1,
,,telat,,,,dictionary,vocabulary,-1,
,,teler,,,,dictionary,vocabulary,-1,
,,teluh,,,,dictionary,vocabulary,-1,
,,tembak,,,,dictionary,vocabulary,-1,
,,tembakan,,,,dictionary,vocabulary,-1,
,,tempeleng,,,,dictionary,vocabulary,-1,
,,tempelengan,,,,dictionary,vocabulary,-1,
,,temperamen,,,,dictionary,vocabulary,-1,
,,temperamental,,,,dictionary,vocabulary,-1,
,,tenggelam,,,,dictionary,vocabulary,-1,
,,tengik,,,,dictionary,vocabulary,-1,
,,tengil,,,,dictionary,vocabulary,-1,
,,tengkulak,,,,dictionary,vocabulary,-1,
,,teperdaya,,,,dictionary,vocabulary,-1,
,,terabaikan,,,,dictionary,vocabulary,-1,
,,teracun,,,,dictionary,vocabulary,-1,
,,teracuni,,,,dictionary,vocabulary,-1,
,,teradu domba,,,,dictionary,vocabulary,-1,
,,terampas,,,,dictionary,vocabulary,-1,
,,terampok,,,,dictionary,vocabulary,-1,
,,terancam,,,,dictionary,vocabulary,-1,
,,terancukan,,,,dictionary,vocabulary,-1,
,,terbakar,,,,dictionary,vocabulary,-1,
,,terbalik,,,,dictionary,vocabulary,-1,
,,terbaring,,,,dictionary,vocabulary,-1,
,,terbata-bata,,,,dictionary,vocabulary,-1,
,,terbatuk-batuk,,,,dictionary,vocabulary,-1,
,,terbebani,,,,dictionary,vocabulary,-1,
,,terbeberkan,,,,dictionary,vocabulary,-1,
,,terbelenggu,,,,dictionary,vocabulary,-1,
,,terbelit,,,,dictionary,vocabulary,-1,
,,terbengkalai,,,,dictionary,vocabulary,-1,
,,terbengong-bengong,,,,dictionary,vocabulary,-1,
,,terbentur,,,,dictionary,vocabulary,-1,
,,terblokir,,,,dictionary,vocabulary,-1,
,,terbohongi,,,,dictionary,vocabulary,-1,
,,terboikot,,,,dictionary,vocabulary,-1,
,,terboros,,,,dictionary,vocabulary,-1,
,,terbosan,,,,dictionary,vocabulary,-1,
,,terbujur kaku,,,,dictionary,vocabulary,-1,
,,terbunuh,,,,dictionary,vocabulary,-1,
,,tercabik,,,,dictionary,vocabulary,-1,
,,tercabik-cabik,,,,dictionary,vocabulary,-1,
,,tercabul,,,,dictionary,vocabulary,-1,
,,tercampakkan,,,,dictionary,vocabulary,-1,
,,tercederai,,,,dictionary,vocabulary,-1,
,,tercegat,,,,dictionary,vocabulary,-1,
,,tercekal,,,,dictionary,vocabulary,-1,
,,tercekik,,,,dictionary,vocabulary,-1,
,,tercela,,,,dictionary,vocabulary,-1,
,,tercemar,,,,dictionary,vocabulary,-1,
,,tercengeng,,,,dictionary,vocabulary,-1,
,,terceroboh,,,,dictionary,vocabulary,-1,
,,tercongkak,,,,dictionary,vocabulary,-1,
,,tercopet,,,,dictionary,vocabulary,-1,
,,tercoreng,,,,dictionary,vocabulary,-1,
,,tercoreng-moreng,,,,dictionary,vocabulary,-1,
,,tercurang,,,,dictionary,vocabulary,-1,
,,terdaif,,,,dictionary,vocabulary,-1,
,,terdakwa,,,,dictionary,vocabulary,-1,
,,terdampar,,,,dictionary,vocabulary,-1,
,,terdamprat,,,,dictionary,vocabulary,-1,
,,terdegradasi,,,,dictionary,vocabulary,-1,
,,terdepak,,,,dictionary,vocabulary,-1,
,,terdeportasi,,,,dictionary,vocabulary,-1,
,,terdesak,,,,dictionary,vocabulary,-1,
,,terdhaif,,,,dictionary,vocabulary,-1,
,,terdhalim,,,,dictionary,vocabulary,-1,
,,terdhalimi,,,,dictionary,vocabulary,-1,
,,terdholim,,,,dictionary,vocabulary,-1,
,,terdholimi,,,,dictionary,vocabulary,-1,
,,terdiskriminasi,,,,dictionary,vocabulary,-1,
,,terdiskualifikasi,,,,dictionary,vocabulary,-1,
,,terdoktrin,,,,dictionary,vocabulary,-1,
,,terdompleng,,,,dictionary,vocabulary,-1,
,,terdungu,,,,dictionary,vocabulary,-1,
,,terdurhaka,,,,dictionary,vocabulary,-1,
,,terdurjana,,,,dictionary,vocabulary,-1,
,,terdzalim,,,,dictionary,vocabulary,-1,
,,terdzalimi,,,,dictionary,vocabulary,-1,
,,teredan,,,,dictionary,vocabulary,-1,
,,teregois,,,,dictionary,vocabulary,-1,
,,tereksploitasi,,,,dictionary,vocabulary,-1,
,,terekspos,,,,dictionary,vocabulary,-1,
,,terekstrem,,,,dictionary,vocabulary,-1,
,,terekstrim,,,,dictionary,vocabulary,-1,
,,terengah-engah,,,,dictionary,vocabulary,-1,
,,terenggut,,,,dictionary,vocabulary,-1,
,,terfatal,,,,dictionary,vocabulary,-1,
,,tergagap-gagap,,,,dictionary,vocabulary,-1,
,,terganggu,,,,dictionary,vocabulary,-1,
,,terganjal,,,,dictionary,vocabulary,-1,
,,tergeletak,,,,dictionary,vocabulary,-1,
,,tergesa-gesa,,,,dictionary,vocabulary,-1,
,,tergopoh,,,,dictionary,vocabulary,-1,
,,tergopoh-gpoh,,,,dictionary,vocabulary,-1,
,,terguncang,,,,dictionary,vocabulary,-1,
,,tergusur,,,,dictionary,vocabulary,-1,
,,terhalang,,,,dictionary,vocabulary,-1,
,,terhambat,,,,dictionary,vocabulary,-1,
,,terhasut,,,,dictionary,vocabulary,-1,
,,terheran-heran,,,,dictionary,vocabulary,-1,
,,terhina,,,,dictionary,vocabulary,-1,
,,teriakan,,,,dictionary,vocabulary,-1,
,,teribut,,,,dictionary,vocabulary,-1,
,,tericuh,,,,dictionary,vocabulary,-1,
,,terinfeksi,,,,dictionary,vocabulary,-1,
,,terinjak-injak,,,,dictionary,vocabulary,-1,
,,terisak,,,,dictionary,vocabulary,-1,
,,terisolasi,,,,dictionary,vocabulary,-1,
,,terisolir,,,,dictionary,vocabulary,-1,
,,terjajah,,,,dictionary,vocabulary,-1,
,,terjerat,,,,dictionary,vocabulary,-1,
,,terkapar,,,,dictionary,vocabulary,-1,
,,terkasar,,,,dictionary,vocabulary,-1,
,,terkatung-katung,,,,dictionary,vocabulary,-1,
,,terkebiri,,,,dictionary,vocabulary,-1,
,,terkecoh,,,,dictionary,vocabulary,-1,
,,terkekang,,,,dictionary,vocabulary,-1,
,,terkendala,,,,dictionary,vocabulary,-1,
,,terkibuli,,,,dictionary,vocabulary,-1,
,,terkontaminasi,,,,dictionary,vocabulary,-1,
,,terkorup,,,,dictionary,vocabulary,-1,
,,terkorupsi,,,,dictionary,vocabulary,-1,
,,terkotor,,,,dictionary,vocabulary,-1,
,,terkotori,,,,dictionary,vocabulary,-1,
,,terkoyak,,,,dictionary,vocabulary,-1,
,,terkucil,,,,dictionary,vocabulary,-1,
,,terkulai,,,,dictionary,vocabulary,-1,
,,terkungkung,,,,dictionary,vocabulary,-1,
,,terkutuk,,,,dictionary,vocabulary,-1,
,,terlalai,,,,dictionary,vocabulary,-1,
,,terlalaikan,,,,dictionary,vocabulary,-1,
,,terlalu,,,,dictionary,vocabulary,-1,
,,terlalu murah,,,,dictionary,vocabulary,-1,
,,terlambat,,,,dictionary,vocabulary,-1,
,,terlampau,,,,dictionary,vocabulary,-1,
,,terlanggar,,,,dictionary,vocabulary,-1,
,,terlantar,,,,dictionary,vocabulary,-1,
,,terlemah,,,,dictionary,vocabulary,-1,
,,terlena,,,,dictionary,vocabulary,-1,
,,terletih,,,,dictionary,vocabulary,-1,
,,terlicik,,,,dictionary,vocabulary,-1,
,,terloyo,,,,dictionary,vocabulary,-1,
,,terluka,,,,dictionary,vocabulary,-1,
,,terlunta,,,,dictionary,vocabulary,-1,
,,terlunta-lunta,,,,dictionary,vocabulary,-1,
,,terlupa,,,,dictionary,vocabulary,-1,
,,termakan,,,,dictionary,vocabulary,-1,
,,ternista,,,,dictionary,vocabulary,-1,
,,ternoda,,,,dictionary,vocabulary,-1,
,,ternodai,,,,dictionary,vocabulary,-1,
,,terombang-ambing,,,,dictionary,vocabulary,-1,
,,teror,,,,dictionary,vocabulary,-1,
,,teroris,,,,dictionary,vocabulary,-1,
,,terorisme,,,,dictionary,vocabulary,-1,
,,terpaksa,,,,dictionary,vocabulary,-1,
,,terpecah,,,,dictionary,vocabulary,-1,
,,terpecah belah,,,,dictionary,vocabulary,-1,
,,terpecah-pecah,,,,dictionary,vocabulary,-1,
,,terpeleset,,,,dictionary,vocabulary,-1,
,,terpengaruh,,,,dictionary,vocabulary,-1,
,,terperdaya,,,,dictionary,vocabulary,-1,
,,terpidana,,,,dictionary,vocabulary,-1,
,,terpinggirkan,,,,dictionary,vocabulary,-1,
,,terpojok,,,,dictionary,vocabulary,-1,
,,terpojokkan,,,,dictionary,vocabulary,-1,
,,terprovokasi,,,,dictionary,vocabulary,-1,
,,terpukul,,,,dictionary,vocabulary,-1,
,,terpuruk,,,,dictionary,vocabulary,-1,
,,terputus,,,,dictionary,vocabulary,-1,
,,tersableng,,,,dictionary,vocabulary,-1,
,,tersabotase,,,,dictionary,vocabulary,-1,
,,tersadis,,,,dictionary,vocabulary,-1,
,,tersaingi,,,,dictionary,vocabulary,-1,
,,tersakit,,,,dictionary,vocabulary,-1,
,,tersakiti,,,,dictionary,vocabulary,-1,
,,tersalah,,,,dictionary,vocabulary,-1,
,,tersalahartikan,,,,dictionary,vocabulary,-1,
,,tersalahgunakan,,,,dictionary,vocabulary,-1,
,,tersandera,,,,dictionary,vocabulary,-1,
,,tersandung,,,,dictionary,vocabulary,-1,
,,tersangka,,,,dictionary,vocabulary,-1,
,,tersangsikan,,,,dictionary,vocabulary,-1,
,,tersantet,,,,dictionary,vocabulary,-1,
,,tersayat,,,,dictionary,vocabulary,-1,
,,terserang,,,,dictionary,vocabulary,-1,
,,terseret,,,,dictionary,vocabulary,-1,
,,tersesat,,,,dictionary,vocabulary,-1,
,,tersia-siakan,,,,dictionary,vocabulary,-1,
,,tersial,,,,dictionary,vocabulary,-1,
,,tersiksa,,,,dictionary,vocabulary,-1,
,,tersikut,,,,dictionary,vocabulary,-1,
,,tersindir,,,,dictionary,vocabulary,-1,
,,tersinggung,,,,dictionary,vocabulary,-1,
,,tersingkap,,,,dictionary,vocabulary,-1,
,,tersinis,,,,dictionary,vocabulary,-1,
,,tersinting,,,,dictionary,vocabulary,-1,
,,tersisih,,,,dictionary,vocabulary,-1,
,,terslebor,,,,dictionary,vocabulary,-1,
,,tersombong,,,,dictionary,vocabulary,-1,
,,terstagnan,,,,dictionary,vocabulary,-1,
,,terstres,,,,dictionary,vocabulary,-1,
,,tersudut,,,,dictionary,vocabulary,-1,
,,tersukar,,,,dictionary,vocabulary,-1,
,,tersulit,,,,dictionary,vocabulary,-1,
,,tersulut,,,,dictionary,vocabulary,-1,
,,tersumbat,,,,dictionary,vocabulary,-1,
,,tersumpek,,,,dictionary,vocabulary,-1,
,,tersungkur,,,,dictionary,vocabulary,-1,
,,tersuntuk,,,,dictionary,vocabulary,-1,
,,tersuram,,,,dictionary,vocabulary,-1,
,,tersusah,,,,dictionary,vocabulary,-1,
,,tertabrak,,,,dictionary,vocabulary,-1,
,,tertampar,,,,dictionary,vocabulary,-1,
,,tertandus,,,,dictionary,vocabulary,-1,
,,tertangkap,,,,dictionary,vocabulary,-1,
,,tertatih-tatih,,,,dictionary,vocabulary,-1,
,,tertembak,,,,dictionary,vocabulary,-1,
,,tertembus,,,,dictionary,vocabulary,-1,
,,tertikam,,,,dictionary,vocabulary,-1,
,,tertindas,,,,dictionary,vocabulary,-1,
,,tertinggal,,,,dictionary,vocabulary,-1,
,,tertipu,,,,dictionary,vocabulary,-1,
,,tertohok,,,,dictionary,vocabulary,-1,
,,tertolol,,,,dictionary,vocabulary,-1,
,,tertuduh,,,,dictionary,vocabulary,-1,
,,tertular,,,,dictionary,vocabulary,-1,
,,tertulari,,,,dictionary,vocabulary,-1,
,,tertunda,,,,dictionary,vocabulary,-1,
,,tertunduk,,,,dictionary,vocabulary,-1,
,,tertusuk,,,,dictionary,vocabulary,-1,
,,terusik,,,,dictionary,vocabulary,-1,
,,terusir,,,,dictionary,vocabulary,-1,
,,terzalim,,,,dictionary,vocabulary,-1,
,,terzalimi,,,,dictionary,vocabulary,-1,
,,tetek bengek,,,,dictionary,vocabulary,-1,
,,tewas,,,,dictionary,vocabulary,-1,
,,tewaskan,,,,dictionary,vocabulary,-1,
,,tidak ada biaya,,,,dictionary,vocabulary,-1,
,,tidak ada uang,,,,dictionary,vocabulary,-1,
,,tidak akan tercatat,,,,dictionary,vocabulary,-1,
,,tidak berdaya,,,,dictionary,vocabulary,-1,
,,tidak berkesudahan,,,,dictionary,vocabulary,-1,
,,tidak bernyawa,,,,dictionary,vocabulary,-1,
,,tidak dapat dieksekusi,,,,dictionary,vocabulary,-1,
,,tidak hanya,,,,dictionary,vocabulary,-1,
,,tidak mungkin,,,,dictionary,vocabulary,-1,
,,tidak pernah disebutkan,,,,dictionary,vocabulary,-1,
,,tidak punya dana,,,,dictionary,vocabulary,-1,
,,tifus,,,,dictionary,vocabulary,-1,
,,tikam,,,,dictionary,vocabulary,-1,
,,tikam-menikam,,,,dictionary,vocabulary,-1,
,,tikaman,,,,dictionary,vocabulary,-1,
,,tilap,,,,dictionary,vocabulary,-1,
,,tilep,,,,dictionary,vocabulary,-1,
,,timpang,,,,dictionary,vocabulary,-1,
,,tindas,,,,dictionary,vocabulary,-1,
,,tipikor,,,,dictionary,vocabulary,-1,
,,tipu,,,,dictionary,vocabulary,-1,
,,tipu tipuan,,,,dictionary,vocabulary,-1,
,,tiran,,,,dictionary,vocabulary,-1,
,,tirani,,,,dictionary,vocabulary,-1,
,,tiru,,,,dictionary,vocabulary,-1,
,,tiruan,,,,dictionary,vocabulary,-1,
,,todong,,,,dictionary,vocabulary,-1,
,,togel,,,,dictionary,vocabulary,-1,
,,tohok,,,,dictionary,vocabulary,-1,
,,tolol,,,,dictionary,vocabulary,-1,
,,tornado,,,,dictionary,vocabulary,-1,
,,toyor,,,,dictionary,vocabulary,-1,
,,tragedi,,,,dictionary,vocabulary,-1,
,,tragis,,,,dictionary,vocabulary,-1,
,,trauma,,,,dictionary,vocabulary,-1,
,,traumatis,,,,dictionary,vocabulary,-1,
,,tremor,,,,dictionary,vocabulary,-1,
,,tsunami,,,,dictionary,vocabulary,-1,
,,tuak,,,,dictionary,vocabulary,-1,
,,tuba,,,,dictionary,vocabulary,-1,
,,tubrukan,,,,dictionary,vocabulary,-1,
,,tuding,,,,dictionary,vocabulary,-1,
,,tuding-menuding,,,,dictionary,vocabulary,-1,
,,tudingan,,,,dictionary,vocabulary,-1,
,,tuduh,,,,dictionary,vocabulary,-1,
,,tuduh-menuduh,,,,dictionary,vocabulary,-1,
,,tuduhan,,,,dictionary,vocabulary,-1,
,,tumbal,,,,dictionary,vocabulary,-1,
,,tumbang,,,,dictionary,vocabulary,-1,
,,tumpang tindih,,,,dictionary,vocabulary,-1,
,,tumpang-tindih,,,,dictionary,vocabulary,-1,
,,tuna susila,,,,dictionary,vocabulary,-1,
,,tunasusila,,,,dictionary,vocabulary,-1,
,,tunggak,,,,dictionary,vocabulary,-1,
,,tunggakan,,,,dictionary,vocabulary,-1,
,,tunggang langgang,,,,dictionary,vocabulary,-1,
,,tuntutan,,,,dictionary,vocabulary,-1,
,,turun,,,,dictionary,vocabulary,-1,
,,tutup,,,,dictionary,vocabulary,-1,
,,tutup mata,,,,dictionary,vocabulary,-1,
,,uang haram,,,,dictionary,vocabulary,-1,
,,udal-ugalan,,,,dictionary,vocabulary,-1,
,,udik,,,,dictionary,vocabulary,-1,
,,ugal-ugalan,,,,dictionary,vocabulary,-1,
,,ujub,,,,dictionary,vocabulary,-1,
,,umbar,,,,dictionary,vocabulary,-1,
,,umpat,,,,dictionary,vocabulary,-1,
,,umpatan,,,,dictionary,vocabulary,-1,
,,uneg-uneg,,,,dictionary,vocabulary,-1,
,,unek-unek,,,,dictionary,vocabulary,-1,
,,unjuk rasa,,,,dictionary,vocabulary,-1,
,,untung-untungan,,,,dictionary,vocabulary,-1,
,,urakan,,,,dictionary,vocabulary,-1,
,,urgent,,,,dictionary,vocabulary,-1,
,,uring-uringan,,,,dictionary,vocabulary,-1,
,,urung,,,,dictionary,vocabulary,-1,
,,usang,,,,dictionary,vocabulary,-1,
,,usik,,,,dictionary,vocabulary,-1,
,,usil,,,,dictionary,vocabulary,-1,
,,usir,,,,dictionary,vocabulary,-1,
,,utang,,,,dictionary,vocabulary,-1,
,,vandal,,,,dictionary,vocabulary,-1,
,,vandalisme,,,,dictionary,vocabulary,-1,
,,vendeta,,,,dictionary,vocabulary,-1,
,,virulen,,,,dictionary,vocabulary,-1,
,,virus,,,,dictionary,vocabulary,-1,
,,vulgar,,,,dictionary,vocabulary,-1,
,,wabah,,,,dictionary,vocabulary,-1,
,,waduh,,,,dictionary,vocabulary,-1,
,,wanti-wanti,,,,dictionary,vocabulary,-1,
,,was-was,,,,dictionary,vocabulary,-1,
,,waspada,,,,dictionary,vocabulary,-1,
,,waswas,,,,dictionary,vocabulary,-1,
,,zalim,,,,dictionary,vocabulary,-1,
,,zina,,,,dictionary,vocabulary,-1,
,,zinah,,,,dictionary,vocabulary,-1,
,,zionis,,,,dictionary,vocabulary,-1,
,,aduh,,,,dictionary,vocabulary,-1,
,,labil,,,,dictionary,vocabulary,-1,
,,dunia gemerlap,,,,dictionary,vocabulary,-1,
,,asal jadi,,,,dictionary,vocabulary,-1,
,,hancur,,,,dictionary,vocabulary,-1,
,,anjing,,,,dictionary,vocabulary,-1,
,,apa sih,,,,dictionary,vocabulary,-1,
,,sial,,,,dictionary,vocabulary,-1,
,,asal bunyi,,,,dictionary,vocabulary,-1,
,,asam,,,,dictionary,vocabulary,-1,
,,asli tapi palsu,,,,dictionary,vocabulary,-1,
,,asli tetapi palsu,,,,dictionary,vocabulary,-1,
,,asal tulis,,,,dictionary,vocabulary,-1,
,,tidak mau tahu,,,,dictionary,vocabulary,-1,
,,awas,,,,dictionary,vocabulary,-1,
,,banyak bicara,,,,dictionary,vocabulary,-1,
,,balas,,,,dictionary,vocabulary,-1,
,,nakal,,,,dictionary,vocabulary,-1,
,,basi,,,,dictionary,vocabulary,-1,
,,banci,,,,dictionary,vocabulary,-1,
,,bosan,,,,dictionary,vocabulary,-1,
,,bingung,,,,dictionary,vocabulary,-1,
,,benci,,,,dictionary,vocabulary,-1,
,,bohong,,,,dictionary,vocabulary,-1,
,,nekat,,,,dictionary,vocabulary,-1,
,,bodoh,,,,dictionary,vocabulary,-1,
,,bubar,,,,dictionary,vocabulary,-1,
,,bubarkan,,,,dictionary,vocabulary,-1,
,,makelar,,,,dictionary,vocabulary,-1,
,,capek,,,,dictionary,vocabulary,-1,
,,cari perhatian,,,,dictionary,vocabulary,-1,
,,cari muka,,,,dictionary,vocabulary,-1,
,,jelek,,,,dictionary,vocabulary,-1,
,,tidak ada uang,,,,dictionary,vocabulary,-1,
,,tidak punya uang,,,,dictionary,vocabulary,-1,
,,cegah tangkal,,,,dictionary,vocabulary,-1,
,,penakut,,,,dictionary,vocabulary,-1,
,,pendek,,,,dictionary,vocabulary,-1,
,,ganja,,,,dictionary,vocabulary,-1,
,,tidak acuh,,,,dictionary,vocabulary,-1,
,,cuek,,,,dictionary,vocabulary,-1,
,,culun,,,,dictionary,vocabulary,-1,
,,pencurian kendaraan bermotor,,,,dictionary,vocabulary,-1,
,,kekerasan,,,,dictionary,vocabulary,-1,
,,dihancurkam,,,,dictionary,vocabulary,-1,
,,digosipkan,,,,dictionary,vocabulary,-1,
,,playboy,,,,dictionary,vocabulary,-1,
,,emang gue pikirin,,,,dictionary,vocabulary,-1,
,,makan teman,,,,dictionary,vocabulary,-1,
,,cemburu,,,,dictionary,vocabulary,-1,
,,gagap teknologi,,,,dictionary,vocabulary,-1,
,,gagal total,,,,dictionary,vocabulary,-1,
,,sangar,,,,dictionary,vocabulary,-1,
,,tidak mau,,,,dictionary,vocabulary,-1,
,,tidak tahu,,,,dictionary,vocabulary,-1,
,,gelandangan,,,,dictionary,vocabulary,-1,
,,pengemis,,,,dictionary,vocabulary,-1,
,,gila,,,,dictionary,vocabulary,-1,
,,gigi nongol,,,,dictionary,vocabulary,-1,
,,gigi mancung,,,,dictionary,vocabulary,-1,
,,tidak jelas,,,,dictionary,vocabulary,-1,
,,goblok,,,,dictionary,vocabulary,-1,
,,bahan peledak,,,,dictionary,vocabulary,-1,
,,hilang,,,,dictionary,vocabulary,-1,
,,mengeluh,,,,dictionary,vocabulary,-1,
,,keluhan,,,,dictionary,vocabulary,-1,
,,tidak suka,,,,dictionary,vocabulary,-1,
,,jarang dibelai,,,,dictionary,vocabulary,-1,
,,jaga image,,,,dictionary,vocabulary,-1,
,,tidak lucu,,,,dictionary,vocabulary,-1,
,,jijik,,,,dictionary,vocabulary,-1,
,,galak,,,,dictionary,vocabulary,-1,
,,kabur,,,,dictionary,vocabulary,-1,
,,kacau,,,,dictionary,vocabulary,-1,
,,terlanjur,,,,dictionary,vocabulary,-1,
,,keras kepala,,,,dictionary,vocabulary,-1,
,,mau tahu,,,,dictionary,vocabulary,-1,
,,ketahuan,,,,dictionary,vocabulary,-1,
,,komunis,,,,dictionary,vocabulary,-1,
,,garing,,,,dictionary,vocabulary,-1,
,,kurang pergaulan,,,,dictionary,vocabulary,-1,
,,imitasi,,,,dictionary,vocabulary,-1,
,,kecelakaan,,,,dictionary,vocabulary,-1,
,,berlebihan,,,,dictionary,vocabulary,-1,
,,lemah,,,,dictionary,vocabulary,-1,
,,lawan,,,,dictionary,vocabulary,-1,
,,bolos,,,,dictionary,vocabulary,-1,
,,macam-macam,,,,dictionary,vocabulary,-1,
,,suram,,,,dictionary,vocabulary,-1,
,,gaji buta,,,,dictionary,vocabulary,-1,
,,memaksa,,,,dictionary,vocabulary,-1,
,,memalukan,,,,dictionary,vocabulary,-1,
,,makelar kasus,,,,dictionary,vocabulary,-1,
,,minuman keras,,,,dictionary,vocabulary,-1,
,,malas,,,,dictionary,vocabulary,-1,
,,mahal,,,,dictionary,vocabulary,-1,
,,melulu,,,,dictionary,vocabulary,-1,
,,pusing,,,,dictionary,vocabulary,-1,
,,munafik,,,,dictionary,vocabulary,-1,
,,muntah,,,,dictionary,vocabulary,-1,
,,menangis,,,,dictionary,vocabulary,-1,
,,narapidana,,,,dictionary,vocabulary,-1,
,,narkotika,,,,dictionary,vocabulary,-1,
,,alkohol,,,,dictionary,vocabulary,-1,
,,psikotropika,,,,dictionary,vocabulary,-1,
,,adiktif,,,,dictionary,vocabulary,-1,
,,obat terlarang,,,,dictionary,vocabulary,-1,
,,terlarang,,,,dictionary,vocabulary,-1,
,,tidak punya pekerjaan,,,,dictionary,vocabulary,-1,
,,marah,,,,dictionary,vocabulary,-1,
,,terlambat,,,,dictionary,vocabulary,-1,
